MESS_DATUM,RSK,RSKF,SDK,PM,TMK
1948-08-31,0,0,9.8,996,15.5
1948-09-01,14,1,2.5,990.7,15.2
1948-09-02,0.1,1,7.2,989.9,14.8
1948-09-03,9.9,1,3.4,980.6,17
1948-09-04,0,0,0.4,980,15.9
1948-09-05,0,0,4.3,980.3,18.2
1948-09-06,1.1,1,3.5,986.7,14
1948-09-07,0.1,1,2.3,996.6,12.4
1948-09-08,0,1,8.4,1000,13.1
1948-09-09,0,1,9.6,999.6,15.3
1948-09-10,0,1,6,993.9,17
1948-09-11,0.5,1,5.4,987.9,20.4
1948-09-12,0.2,1,0.1,990.6,15.6
1948-09-13,2.9,1,0.9,989.9,13.3
1948-09-14,0,1,4.4,997.2,11.9
1948-09-15,1.8,1,5.4,995.6,14.6
1948-09-16,0,0,0.7,996.8,13.5
1948-09-17,0,0,2.2,997.5,11.6
1948-09-18,0,0,0.8,997.2,12.5
1948-09-19,0,0,9.1,997.2,13
1948-09-20,0,1,1,990.4,13.6
1948-09-21,0.5,1,6.1,990.8,9
1948-09-22,0,0,4.8,994,8.3
1948-09-23,0,1,7.2,996.8,7.1
1948-09-24,0,1,8.1,997.1,7.5
1948-09-25,0,1,7.9,996.8,10
1948-09-26,0.1,1,4.3,994.8,12
1948-09-27,0,1,7.5,993.8,14.6
1948-09-28,0,0,8.3,993.8,17.2
1948-09-29,0,1,4,995.8,16.3
1948-09-30,0,0,2.3,1002.3,14.2
1948-10-01,0,1,7.8,1005.8,11.2
1948-10-02,0,0,6.6,1003.6,13
1948-10-03,0,0,8.3,994.4,15.8
1948-10-04,7.1,1,0,989.2,10.8
1948-10-05,0,0,6.7,998.3,7.1
1948-10-06,0,0,8.4,999.1,7.8
1948-10-07,0,0,8.3,999.1,8.2
1948-10-08,0,0,7.9,1003.8,9.8
1948-10-09,0,0,7.8,1005.5,8.1
1948-10-10,0,0,7.5,1005,7.6
1948-10-11,0,0,6.7,999.6,9
1948-10-12,0.1,1,3.3,993.4,10.2
1948-10-13,0,0,6.9,992.2,12.6
1948-10-14,2,1,5.9,986,12.8
1948-10-15,0,1,6.9,986.8,10
1948-10-16,0,0,6.2,989,9.8
1948-10-17,0.4,1,3.5,982.8,12.6
1948-10-18,1.8,1,0.3,973.9,12.4
1948-10-19,0,0,2.4,982.8,7.4
1948-10-20,0,0,7.5,997.4,6
1948-10-21,0,1,6.8,999.8,10.8
1948-10-22,0.5,1,3.1,996.4,12.9
1948-10-23,0.3,1,4.1,994.3,11.3
1948-10-24,0,0,6.5,992.6,11.8
1948-10-25,0,1,5.7,985,12.9
1948-10-26,2.7,1,0.5,986,10.1
1948-10-27,8.1,1,0,993,4.8
1948-10-28,2.5,1,0,990.2,3.7
1948-10-29,0,1,0,993.5,3.6
1948-10-30,0,0,0.1,993.9,4.6
1948-10-31,0,0,0,997,4.4
1948-11-01,0,1,0,997.9,4.2
1948-11-02,0.6,1,0,991.8,5.8
1948-11-03,0.1,1,0,988.2,11.1
1948-11-04,3,1,1.4,986.6,12.2
1948-11-05,4.7,1,0,980.6,10.4
1948-11-06,0,0,5.4,991.2,5.7
1948-11-07,7.5,1,0.1,985.6,4.8
1948-11-08,4.3,1,0,991,5.8
1948-11-09,0,0,6.5,1008.6,0.3
1948-11-10,0,0,1.8,1003.5,1
1948-11-11,0,0,0,1003.9,0.2
1948-11-12,0,0,0,1008.6,1.4
1948-11-13,0,0,1.6,1007.6,1.8
1948-11-14,0,0,0,1001.4,5.3
1948-11-15,0,0,4.2,994.6,7.7
1948-11-16,0,0,3.9,994.2,7.3
1948-11-17,0,1,1.7,1000.2,5.6
1948-11-18,0,1,0.8,1001.6,8.8
1948-11-19,0.4,1,0,1002.4,8.8
1948-11-20,0,0,0,1002.8,6
1948-11-21,0,0,0,1000.4,6
1948-11-22,0,0,0.9,1002.2,5.8
1948-11-23,0,0,0.8,1005.1,2.3
1948-11-24,0,1,4.1,1009.2,1.6
1948-11-25,0,0,6.4,1010.8,-3
1948-11-26,0,0,4.6,1007.2,-1.3
1948-11-27,0,0,5.6,1004.2,-1.5
1948-11-28,0,0,4.1,1003.9,-1.7
1948-11-29,0,0,1.4,1007.2,-3.4
1948-11-30,0,0,0,1009.1,-3.7
1948-12-01,0,0,0,1007.4,-4.7
1948-12-02,0,0,4.5,1004.2,-4.1
1948-12-03,0,0,5,998.8,-3.8
1948-12-04,0,0,0.3,997.5,-1.7
1948-12-05,0,0,0,1003.2,3.4
1948-12-06,0,0,1.3,1000.7,2.3
1948-12-07,0,0,4.3,1001,0.4
1948-12-08,0,0,0,999,-1.8
1948-12-09,0.1,1,0,996.6,0.2
1948-12-10,0,1,0,996.6,2.1
1948-12-11,1,1,0.5,988.7,2
1948-12-12,0,1,0,982,2.2
1948-12-13,0.1,1,0,992,2.5
1948-12-14,4.6,1,0,995.6,4.6
1948-12-15,1.8,1,0,992.6,8.8
1948-12-16,1.6,1,1.5,1002,3.6
1948-12-17,1.4,1,0.7,999.9,3
1948-12-18,0.1,1,0.3,1008,1.4
1948-12-19,0,0,0.3,1010.8,0.9
1948-12-20,0,0,4.2,1003.5,-1.8
1948-12-21,0,0,3.8,1003.8,-5.4
1948-12-22,0,0,6.1,1005.1,-7
1948-12-23,0,0,5.7,1000.4,-8
1948-12-24,0,0,1.2,1001,-3
1948-12-25,0,0,6.2,1006.8,-3.6
1948-12-26,0,0,6.2,1009.5,-5.5
1948-12-27,0,0,2.8,1002.8,-8.4
1948-12-28,0,1,0,1002.6,-6.4
1948-12-29,3.1,1,0,995.8,3.4
1948-12-30,0,1,0.9,991.8,2.1
1948-12-31,0.6,8,1.3,975.8,2.8
1949-01-01,2.1,1,0,968.8,3.8
1949-01-02,12,8,0,970.8,2.2
1949-01-03,0,0,3.4,981.9,3.6
1949-01-04,0.4,1,2.4,989.6,1.8
1949-01-05,0,0,0,1000,2.8
1949-01-06,0.1,1,0,1011.8,2
1949-01-07,0,0,0,1008.6,-1.5
1949-01-08,0,1,0,993.8,-0.9
1949-01-09,0.2,7,4.9,996.4,1.3
1949-01-10,0,0,4.6,997.9,-1.9
1949-01-11,1,7,0.5,989.5,-1.2
1949-01-12,0.8,7,2,989.5,1.2
1949-01-13,0,0,3,1006.8,-0.8
1949-01-14,0.1,1,0,1002.3,1.1
1949-01-15,0.7,1,1.1,996.2,3.2
1949-01-16,0.6,1,0,989.4,5.2
1949-01-17,1.9,1,0,991.8,5.5
1949-01-18,0.5,1,0.3,994.4,7
1949-01-19,0,0,0,995.6,8.3
1949-01-20,0.9,1,0,992,6.9
1949-01-21,2.5,1,0.3,988.4,5
1949-01-22,0.5,1,2.4,999.1,2.8
1949-01-23,0,0,0,1005.9,-1
1949-01-24,0,0,6.4,1003.6,-0.3
1949-01-25,0,0,4.2,1010,0.2
1949-01-26,0,0,6.5,1011,-1.4
1949-01-27,0,0,5.5,1011.9,-1
1949-01-28,0,0,1.5,1013.8,-2.6
1949-01-29,0,0,3.5,1014.8,-2.4
1949-01-30,1.4,7,1.6,1010.3,-1.2
1949-01-31,0.4,8,0.2,1003.2,2
1949-02-01,0.1,7,6.3,1002.4,-1.3
1949-02-02,0,0,5.4,1014.2,-5.6
1949-02-03,0,0,6.9,1016.7,-5.4
1949-02-04,0,0,6.4,1011.5,-4.4
1949-02-05,0,0,0,1006.4,-1.4
1949-02-06,0,0,3.6,1008.2,-1.2
1949-02-07,0,0,0,1005.6,-3.3
1949-02-08,0.6,1,0.2,1000.4,0.6
1949-02-09,8.3,1,0,990.3,6
1949-02-10,0.6,8,3.4,993.6,3.6
1949-02-11,0,0,6.3,997.4,2
1949-02-12,0,0,2.7,995,0.4
1949-02-13,0,0,7.8,997.5,0.6
1949-02-14,0,0,6.2,1004.7,0.4
1949-02-15,0,1,0,1008.3,2.2
1949-02-16,0,0,0,1007.8,5.2
1949-02-17,0,0,6.4,1004,4.1
1949-02-18,0,1,0,1001.8,-1
1949-02-19,0,0,0,1004.4,-0.1
1949-02-20,0,0,0,1007,-0.7
1949-02-21,0,0,0,1005.8,-0.6
1949-02-22,0.8,1,5.8,1007.6,2.4
1949-02-23,0,1,4.4,1005.1,7.8
1949-02-24,9.3,1,0,1002.6,7.4
1949-02-25,0,0,0.2,1006.3,4.1
1949-02-26,0.6,1,1.8,999.8,4.4
1949-02-27,2.2,1,1,987,3.4
1949-02-28,2.3,7,5.3,995.2,1.8
1949-03-01,2.7,8,0.8,979.8,1
1949-03-02,1.3,7,4,994,-2.5
1949-03-03,1.4,7,6.2,997.4,-4.3
1949-03-04,0,0,5.5,1003,-5.3
1949-03-05,0,0,7.7,997,-4.7
1949-03-06,0.1,7,3.3,992.4,-4.4
1949-03-07,0,7,1.5,991.2,-4.6
1949-03-08,0,0,8.1,990.8,-3.5
1949-03-09,0.2,1,5.5,988.7,0.7
1949-03-10,0,1,1.4,990.4,3.9
1949-03-11,0,0,1.9,988.6,4.6
1949-03-12,0,0,2.8,987.6,5.4
1949-03-13,2.5,1,0,988.7,7.6
1949-03-14,21.1,1,0,988.6,8.2
1949-03-15,1,8,4.5,992.8,3.2
1949-03-16,5.2,8,0,987.2,3.2
1949-03-17,4.4,8,4.2,988.2,2.9
1949-03-18,1.8,8,1.7,978.8,3
1949-03-19,0.5,7,3.5,995.1,-0.8
1949-03-20,0,7,2.4,1000.6,-0.1
1949-03-21,0,0,7.8,1001.4,0
1949-03-22,0,0,8.7,1005.2,2.7
1949-03-23,0,0,9.7,1006.4,5.8
1949-03-24,0,0,10.1,1002.6,8.2
1949-03-25,0,0,10.2,998.2,8.9
1949-03-26,0,0,10.1,996.2,9.8
1949-03-27,0,0,10,993.9,11.7
1949-03-28,0,0,10.1,996.2,13.7
1949-03-29,0,0,10.3,997.2,13.2
1949-03-30,0,0,10.1,993.2,11.2
1949-03-31,0,0,9.5,988.4,11.3
1949-04-01,0,0,9.7,989.6,11.2
1949-04-02,0,0,8.6,993,11.4
1949-04-03,0,1,1.6,997.4,10.9
1949-04-04,2.3,1,2.6,991.8,15.6
1949-04-05,0,1,3.6,992.7,12.7
1949-04-06,6.2,1,0.9,983.8,14.2
1949-04-07,1.5,8,3.1,972.4,6.8
1949-04-08,2.4,8,3.3,985,3.6
1949-04-09,0.2,8,2.7,994,3
1949-04-10,0,0,5.4,1002,4.8
1949-04-11,0,0,7.7,993,11
1949-04-12,0.6,1,0,988.3,12.4
1949-04-13,0,0,7.5,992,16.6
1949-04-14,0,0,9.2,997.5,14
1949-04-15,0,0,11.2,999.1,14.3
1949-04-16,0,0,11.2,997.8,16.1
1949-04-17,0,0,11.3,997.2,16.2
1949-04-18,1.1,1,9.3,997,19.7
1949-04-19,0,1,6.2,995.5,15.4
1949-04-20,0,1,4.8,993.1,11.6
1949-04-21,0,0,11.5,986.4,14.3
1949-04-22,0.5,1,3.3,991.6,8.6
1949-04-23,0,0,11.5,998.7,10.1
1949-04-24,0,0,11.4,989.6,14.9
1949-04-25,13.9,1,8.3,981.2,15
1949-04-26,0.3,1,0,991.6,7.8
1949-04-27,0.2,1,0,998.8,10.9
1949-04-28,0,0,0.5,998.4,12.5
1949-04-29,3.9,1,4.3,989.2,12.6
1949-04-30,0.8,1,0,993.6,7.1
1949-05-01,0,0,3.3,1001,9.4
1949-05-02,0,0,7.2,998.7,13.8
1949-05-03,0,0,12.1,993,17.7
1949-05-04,0,0,9.2,982.8,18.1
1949-05-05,0.1,1,10.2,976.2,16.6
1949-05-06,0,1,6.6,985,11.2
1949-05-07,0,0,2,993.8,11
1949-05-08,0,0,9.8,998.8,8.2
1949-05-09,0.4,1,2,996.8,5.1
1949-05-10,0.1,1,6.8,1001.8,5.7
1949-05-11,4.6,1,9.1,1000.7,9
1949-05-12,1.4,1,0,997.2,10.4
1949-05-13,6.3,1,2.3,992.7,11
1949-05-14,7.9,1,7.3,983.1,13.6
1949-05-15,5.6,1,0.5,978.6,10.7
1949-05-16,0,1,9.3,981.2,14.4
1949-05-17,0.5,1,9.3,981.8,16.4
1949-05-18,0,1,2.9,984.4,15.1
1949-05-19,5.9,1,2.3,984.2,15.8
1949-05-20,18.7,1,0.5,987.2,14.9
1949-05-21,0.3,1,0,990.4,13.4
1949-05-22,0,1,0,986.3,15.1
1949-05-23,0,0,4.9,983.2,16.4
1949-05-24,1.6,1,4.6,980.4,14.6
1949-05-25,0,0,3,985.8,13.3
1949-05-26,3.1,1,2.6,984.4,13.8
1949-05-27,0,1,8.3,992,13.1
1949-05-28,0.7,1,13.2,988.3,16.9
1949-05-29,16,1,5.7,984,17.9
1949-05-30,0,1,1.7,986,15.9
1949-05-31,7,1,0.2,984.3,12.9
1949-06-01,0,0,4.2,986,14.8
1949-06-02,3.2,1,0.7,988.2,14.3
1949-06-03,1.2,1,3.5,988.6,16.1
1949-06-04,3,1,7.1,988.8,13.6
1949-06-05,0,0,7.9,993.5,13.8
1949-06-06,0,0,13,998.8,16
1949-06-07,0,0,12.8,993.6,20.4
1949-06-08,12.7,1,11,993.4,21.8
1949-06-09,0.5,1,3.7,990.7,19.8
1949-06-10,0,1,0.6,991.5,15.2
1949-06-11,6.2,1,6.4,990.8,15
1949-06-12,0,1,3.2,995,12.7
1949-06-13,0,0,6.9,999.4,16.6
1949-06-14,2.2,1,1,995.9,14.8
1949-06-15,0,0,9.9,995.2,12
1949-06-16,0,0,11.9,994.7,11
1949-06-17,0,0,8.3,996.2,11.4
1949-06-18,0,0,0.5,994.7,11.5
1949-06-19,0,0,0.6,995.1,13
1949-06-20,0,0,6.3,994.3,16.3
1949-06-21,0,0,8.3,989.8,17.6
1949-06-22,0,0,10,992.2,15.1
1949-06-23,0,1,11.4,989,13.3
1949-06-24,0,0,5.5,993.5,11.8
1949-06-25,0,0,8.7,992.6,13.7
1949-06-26,0,0,11.8,992.2,17.2
1949-06-27,0,0,12.7,995.6,17.2
1949-06-28,0,1,10.2,993.9,18.1
1949-06-29,0,1,7.9,993.9,19.3
1949-06-30,0,0,9.4,995.5,17.5
1949-07-01,0,0,12.1,998.7,17.5
1949-07-02,0,0,12.8,999.1,15.6
1949-07-03,0,0,12.7,998.2,17.2
1949-07-04,0,0,13.2,995.9,20.2
1949-07-05,1.6,1,10.3,989.4,18.8
1949-07-06,0,0,6.2,994.7,14.3
1949-07-07,0,0,11,994.6,15.6
1949-07-08,0,0,12.2,996.3,17.3
1949-07-09,0,1,9.9,995.9,19.2
1949-07-10,0,0,13.1,997.9,19.8
1949-07-11,0,0,13.5,998,21.3
1949-07-12,0,0,13.5,992.8,22.6
1949-07-13,0,0,13.3,987,24.3
1949-07-14,0,0,12.5,987.9,24.4
1949-07-15,0.3,1,9.7,986,23.4
1949-07-16,11.2,1,7.5,985.2,19.7
1949-07-17,1.8,1,8.8,989.6,20.7
1949-07-18,2.3,1,3.5,990,17.7
1949-07-19,0,0,1.2,994.2,14.4
1949-07-20,0.5,1,7.4,994.8,14.9
1949-07-21,0,0,12.9,994.2,16.1
1949-07-22,0.3,1,3.9,994.4,17.8
1949-07-23,0,0,11.5,992.7,21.1
1949-07-24,0,0,13.1,993.4,21.4
1949-07-25,0,0,12.5,993.5,21.4
1949-07-26,0,0,8.6,992.6,22.5
1949-07-27,0,0,12.8,993.2,23.4
1949-07-28,0,0,7.8,992.4,22.8
1949-07-29,0,0,4.3,991.5,19.8
1949-07-30,0,0,12.1,993.8,19.1
1949-07-31,0,1,8.6,990.6,21.8
1949-08-01,0,0,10.9,985.9,23.7
1949-08-02,13.9,1,7.9,978.3,20.4
1949-08-03,4,1,3.8,982.2,15.4
1949-08-04,0,1,7.6,992.7,15.2
1949-08-05,0,0,12.4,994,16.6
1949-08-06,0,0,12.1,991.2,21
1949-08-07,0,0,10.1,990.6,23.3
1949-08-08,0,0,10.1,989,25.2
1949-08-09,0.2,1,4.6,993.8,20
1949-08-10,0,0,11.3,999.9,18
1949-08-11,5.5,1,0.3,995.9,12.3
1949-08-12,0.1,1,5.2,1001.1,13.6
1949-08-13,0,0,10,1003.5,13.8
1949-08-14,0,0,11.8,999.9,17
1949-08-15,0,0,11.4,996.8,19.2
1949-08-16,0,1,10.7,992.6,21.4
1949-08-17,0,1,5.2,994.2,15.9
1949-08-18,0,1,6.6,996.7,12.8
1949-08-19,2,1,1.4,997.6,13.4
1949-08-20,0.6,1,1.2,996.4,14.1
1949-08-21,0,0,11.1,997.5,15.3
1949-08-22,0,0,11.6,996.6,19.1
1949-08-23,0,0,9.4,994.7,22.2
1949-08-24,0.2,1,3.2,996.2,20.3
1949-08-25,0,0,8.5,996,20
1949-08-26,0.8,1,5.3,994.2,21
1949-08-27,0.5,1,5.3,993.8,21.7
1949-08-28,0,1,7.4,995.2,20.6
1949-08-29,2.8,1,0.5,995.8,17.3
1949-08-30,0,1,5.4,996.2,18.2
1949-08-31,4.5,1,9.3,994.8,20.8
1949-09-01,0.6,1,8.6,989.1,22.6
1949-09-02,1.8,1,4.1,988.4,19.9
1949-09-03,0,1,8.6,991.2,21.6
1949-09-04,0,0,9.6,995.2,23
1949-09-05,0,0,10.8,995.6,23.3
1949-09-06,0,0,10.3,995.6,23
1949-09-07,11.2,1,6.9,994.4,20.2
1949-09-08,8.5,1,0,997.6,14.8
1949-09-09,0,1,3.3,997.6,15.5
1949-09-10,0,1,6.5,995.5,16.2
1949-09-11,0,0,10.4,997.8,17.2
1949-09-12,0,0,8.2,997.2,17.6
1949-09-13,7.2,1,7.6,990.2,19.4
1949-09-14,0.7,1,1.4,988.4,17.6
1949-09-15,4,1,3.3,987.6,17.2
1949-09-16,0.1,1,4.2,989.6,16.6
1949-09-17,0.1,1,1.9,993.4,14
1949-09-18,0,0,6.9,993.9,13.2
1949-09-19,0,0,3.8,992.2,14.2
1949-09-20,0,1,4.5,993.6,14.1
1949-09-21,0.9,1,0,991.9,13.4
1949-09-22,0,0,3.9,993.2,17.9
1949-09-23,0,0,7,993.1,20.1
1949-09-24,0,0,7.6,991.9,19.6
1949-09-25,0,1,9.7,995.5,17.1
1949-09-26,0,1,8.1,1000.3,15.6
1949-09-27,0,1,8.2,1000.8,14.8
1949-09-28,0,0,7.9,999.4,13.7
1949-09-29,0,1,7.4,995.6,13.8
1949-09-30,0,1,6.3,992.8,13.7
1949-10-01,0,1,7,991.4,14.7
1949-10-02,0,1,6.2,995.4,12.3
1949-10-03,0,0,7.7,999.8,13.8
1949-10-04,0,0,7.3,1002,14.5
1949-10-05,0,0,8.4,996,13.6
1949-10-06,0,1,0,993.6,12
1949-10-07,0,1,6.2,991.9,13.6
1949-10-08,0,0,8.1,987.8,12.8
1949-10-09,1.6,1,5.6,988.7,11.8
1949-10-10,1,1,0,995.4,11.2
1949-10-11,0.1,1,6.2,998.4,11.8
1949-10-12,0.5,1,0.2,1003.4,12.6
1949-10-13,0.2,1,0.2,1006.3,12
1949-10-14,0.2,1,4.7,1001.6,11.4
1949-10-15,0.1,1,4.6,997.6,12.1
1949-10-16,0,1,3.8,994.2,13
1949-10-17,0,1,1.1,991.5,11.6
1949-10-18,0,0,7.5,994.4,12.4
1949-10-19,0,1,2.6,989.9,14.8
1949-10-20,0,0,3.6,990.8,15.2
1949-10-21,4.1,1,1.9,985.9,15
1949-10-22,0,0,7.8,992.7,9.1
1949-10-23,0,1,6.5,990,12
1949-10-24,16.6,1,0,985.6,11.6
1949-10-25,0.3,1,0.8,990.3,11
1949-10-26,0.2,1,1.4,985.5,12
1949-10-27,0.4,1,5.9,996.7,6.3
1949-10-28,0,0,2.1,1005.6,2.7
1949-10-29,0,0,6.6,1002.4,3
1949-10-30,0,0,0,1003,3.4
1949-10-31,0,0,3.3,1005.8,3.1
1949-11-01,0,0,7.2,1005.4,0.8
1949-11-02,0,0,3,1005.4,0.6
1949-11-03,0,0,7.7,1005.5,0.5
1949-11-04,0,0,5.4,1003.8,-0.8
1949-11-05,0,0,0,987.2,0.6
1949-11-06,0,0,0,971,0.4
1949-11-07,0,0,0,971.2,1.4
1949-11-08,7.7,1,0.8,975.8,4.1
1949-11-09,1.8,1,1.1,987.5,4.5
1949-11-10,4.1,1,2.8,984.4,7
1949-11-11,3.2,1,0.3,984.7,8.7
1949-11-12,0.5,1,0.3,980.2,10.4
1949-11-13,4.6,1,0,982.3,5.3
1949-11-14,0.1,1,0.3,989,5.8
1949-11-15,0.1,1,0,996.4,5.2
1949-11-16,0,1,0,992.6,4.2
1949-11-17,0,0,0.5,988.6,4.8
1949-11-18,0,0,6.7,982.3,2.6
1949-11-19,0,1,2,983.6,4.2
1949-11-20,0,0,1.9,986.2,6.7
1949-11-21,1.6,1,5.9,987.8,8.8
1949-11-22,0.3,1,2.2,981.6,7.4
1949-11-23,0,1,0.1,971.8,6.5
1949-11-24,0,1,0,968.3,5.6
1949-11-25,0,0,3.7,977.8,4.5
1949-11-26,13.1,1,0,974,3
1949-11-27,0.6,1,0,969.6,4.6
1949-11-28,1.4,1,0,978.3,4.4
1949-11-29,0,0,1.2,993.4,2
1949-11-30,0,0,0,997.2,2.3
1949-12-01,0.1,7,4.3,992.8,3.2
1949-12-02,0.8,1,0,983.6,3.2
1949-12-03,1.4,8,0,984,3.7
1949-12-04,2.6,1,0.1,978.8,6.8
1949-12-05,9,1,0,980.7,6.6
1949-12-06,1.9,1,0.3,988,4.5
1949-12-07,0,1,0.1,988,10.2
1949-12-08,0.5,1,0.3,980.7,9.6
1949-12-09,3.3,1,0,975.6,6.2
1949-12-10,0,0,0,980.8,1.1
1949-12-11,1.4,7,0.1,989.1,1.1
1949-12-12,1.1,8,0,995.6,1.1
1949-12-13,0,0,6.3,999.6,-0.6
1949-12-14,0,0,1.8,990.3,-3.5
1949-12-15,8.3,8,0,979.6,0.2
1949-12-16,1.6,1,0.8,988.6,1
1949-12-17,14.4,8,0,972.4,3.7
1949-12-18,1.6,8,1,981.5,3.1
1949-12-19,2.7,1,0,982.6,8
1949-12-20,0.1,1,0,991.8,8.6
1949-12-21,1.8,1,1.1,996,6.2
1949-12-22,0.3,1,0,1004.2,4.2
1949-12-23,0,0,1.5,1007,1.7
1949-12-24,0,0,4.9,1005.9,0.2
1949-12-25,0,1,0,997.1,0.5
1949-12-26,1,1,0,989.9,5.7
1949-12-27,0.2,1,0,994,8.6
1949-12-28,0,0,1.2,997.8,6.7
1949-12-29,0,0,0,993.4,1.4
1949-12-30,0,0,0,990.7,1.7
1949-12-31,0,0,2.2,999.9,-0.6
1950-01-01,0,0,6.2,1006.2,-3.4
1950-01-02,0.7,1,0,994.3,0.4
1950-01-03,0,1,0,985,3.3
1950-01-04,2.7,8,0,983.5,3
1950-01-05,3.6,8,0,983,3.2
1950-01-06,0.3,1,5.5,985.4,5
1950-01-07,0,0,0.8,992.7,4.1
1950-01-08,0,0,5.5,997,3.9
1950-01-09,0,0,0,993.2,-0.4
1950-01-10,0.6,1,0,1001.2,3.4
1950-01-11,4.7,1,0,1004.2,7.5
1950-01-12,0.6,1,0.3,1005.2,5.8
1950-01-13,0.1,1,0.2,1005.4,1.3
1950-01-14,0.1,1,0,1002.2,2.8
1950-01-15,0,1,0,999,5
1950-01-16,9.8,1,0,985.6,3.2
1950-01-17,0.6,8,2.9,988.4,1.8
1950-01-18,0,0,0,999.1,-2.8
1950-01-19,0,7,1.7,1001.2,-7.2
1950-01-20,0,0,0,999.5,-5.2
1950-01-21,0,0,5.9,1001.6,-4.7
1950-01-22,0,0,0,1002,-1
1950-01-23,0,0,6.4,1001.5,-5.6
1950-01-24,0,0,6.7,995.6,-5.7
1950-01-25,0,0,4.5,995.9,-3.5
1950-01-26,0,0,5.8,999.1,-3.4
1950-01-27,0,0,0,997.8,-3.1
1950-01-28,0,0,3.6,995,-4.5
1950-01-29,0,0,7.2,995,-6.1
1950-01-30,0,7,5.4,995.8,-5.9
1950-01-31,0.9,7,0,992.4,-2.8
1950-02-01,4.8,7,0,991.5,-0.8
1950-02-02,0,0,0.5,995.1,-0.8
1950-02-03,0.1,1,1.3,993.6,-1.4
1950-02-04,0,1,0,990,0.3
1950-02-05,3.2,1,2.4,984.4,2.9
1950-02-06,0.1,1,3.4,975.4,7.6
1950-02-07,1.9,1,0,990,3.4
1950-02-08,9.7,8,0,984,2.3
1950-02-09,7.4,8,2.4,986.3,1.8
1950-02-10,9.1,8,0,976.8,8.3
1950-02-11,0.2,1,2,975.1,7.1
1950-02-12,4.1,8,1.3,978.8,4.5
1950-02-13,0.6,1,0.8,973.5,7.8
1950-02-14,0.6,8,0.9,983,3.8
1950-02-15,1.4,8,0,996.7,4.8
1950-02-16,0.1,1,0,1006.2,8.5
1950-02-17,0,0,8.1,1006.8,6.7
1950-02-18,0,0,2.9,1002.3,1.4
1950-02-19,0.1,1,1.9,995.8,3.9
1950-02-20,8.1,1,0,981.1,6.8
1950-02-21,0.3,1,0.2,982.8,5.2
1950-02-22,0,0,2.2,999.4,2
1950-02-23,4,1,5.1,989.8,3.6
1950-02-24,2.7,1,0.2,981.1,7.6
1950-02-25,4.3,1,0.9,971,7.4
1950-02-26,18,8,0,966.6,0.2
1950-02-27,0.9,7,1.4,989.4,-3.7
1950-02-28,0,7,7.3,991.9,-6.2
1950-03-01,0,0,6.3,996.3,-6.7
1950-03-02,0,0,8.8,1002.6,-3.4
1950-03-03,0,0,6.1,1002.8,-2.8
1950-03-04,0,8,0.6,1002.7,1.3
1950-03-05,0,0,2,1007.4,3.8
1950-03-06,0.1,1,4.2,1010.6,5.7
1950-03-07,0,0,3.4,1007.6,3.2
1950-03-08,0.2,1,3,999.4,2.6
1950-03-09,0,0,2.9,992.3,6.6
1950-03-10,1.4,1,1.6,987.4,6.2
1950-03-11,0,1,5.2,989,3.7
1950-03-12,0.7,1,6.5,983,4.6
1950-03-13,0,0,6.7,987.4,3.4
1950-03-14,0,1,0.4,991.2,3.6
1950-03-15,0,0,2.4,992.8,6.2
1950-03-16,0,0,7.4,991.6,9
1950-03-17,0.4,1,7.1,992,12.6
1950-03-18,0,0,8,996.3,11.2
1950-03-19,0,1,8.2,990.6,11.1
1950-03-20,0,1,6.3,992.4,10.4
1950-03-21,0,1,0.5,989,8.6
1950-03-22,0,0,4.9,996.8,10.2
1950-03-23,0,0,7.6,1001.4,8.9
1950-03-24,0.4,1,0.1,1000.2,9.4
1950-03-25,0,1,0.4,998.8,6.2
1950-03-26,0,0,8.1,996.2,8.4
1950-03-27,0,0,10.2,996.4,8.3
1950-03-28,0,0,10.2,993.2,8.2
1950-03-29,0,0,8.3,985.5,5.3
1950-03-30,0,0,8.2,988.2,5.4
1950-03-31,0,0,10.2,991.1,6.4
1950-04-01,0,1,0.5,987.4,6.5
1950-04-02,8.6,1,0,970,6.9
1950-04-03,0,0,5.2,971.6,6.2
1950-04-04,0,1,4.2,981.5,5.3
1950-04-05,1.3,1,2.2,985.6,6.3
1950-04-06,0,0,2.3,992.3,6.3
1950-04-07,0,0,8.4,996.6,7.4
1950-04-08,0,0,7.2,991.4,14.2
1950-04-09,2,1,4.8,982.7,10.4
1950-04-10,11,1,0.8,981.4,6.8
1950-04-11,0.2,1,8.4,977.2,5.7
1950-04-12,1.6,1,0.4,977.9,6.7
1950-04-13,1.4,1,5.3,977.9,5.2
1950-04-14,5.6,1,4.4,981.9,8.6
1950-04-15,11.9,1,0,979.8,3.4
1950-04-16,0.2,1,4.2,987.1,5.7
1950-04-17,0.1,1,10.2,987.6,7
1950-04-18,0,0,4.6,976,9.5
1950-04-19,0.6,1,9.1,979.9,13.2
1950-04-20,0.1,1,5.7,983.2,12.3
1950-04-21,0,0,1.9,987,12.5
1950-04-22,0,1,6.4,984.8,14
1950-04-23,5.6,1,0,983,8.5
1950-04-24,1.5,1,0.4,973,7.2
1950-04-25,0,8,6.4,979.4,4.3
1950-04-26,3.2,8,6.8,979.1,6.5
1950-04-27,1.7,1,4.6,984.8,5.7
