LONGITUDE,LATITUDE,BRIGHT_TI4,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_TI5,FRP,DAYNIGHT
5.58851,6.06223,333.4,0.47,0.4,2020-06-05,1306,N,VIIRS,n,1.0NRT,292.1,2.7,D
12.51483,13.07885,336.5,0.55,0.68,2020-06-05,1312,N,VIIRS,n,1.0NRT,298.2,2.9,D
12.51278,13.081,343.4,0.55,0.68,2020-06-05,1312,N,VIIRS,n,1.0NRT,298.4,5.9,D
12.07347,12.42004,340.8,0.5,0.66,2020-06-05,1312,N,VIIRS,n,1.0NRT,300.7,4.5,D
12.07749,12.42669,342.9,0.5,0.66,2020-06-05,1312,N,VIIRS,n,1.0NRT,301.6,4.5,D
5.77214,6.14106,331.8,0.48,0.4,2020-06-05,1312,N,VIIRS,n,1.0NRT,293.7,2.8,D
5.58503,6.0615,332.1,0.47,0.4,2020-06-05,1312,N,VIIRS,n,1.0NRT,293.3,3,D
5.80416,6.1987,336.7,0.49,0.4,2020-06-05,1312,N,VIIRS,n,1.0NRT,295.5,5.4,D
6.46603,6.24565,329.3,0.53,0.42,2020-06-05,1312,N,VIIRS,n,1.0NRT,291.5,4,D
5.8047,6.20046,333.9,0.49,0.4,2020-06-05,1312,N,VIIRS,n,1.0NRT,294.9,5.5,D
4.85176,6.06028,354.3,0.44,0.38,2020-06-05,1312,N,VIIRS,n,1.0NRT,294.8,9.8,D
4.83128,6.08942,350,0.44,0.38,2020-06-05,1312,N,VIIRS,n,1.0NRT,289.9,8.9,D
5.78108,6.20843,335.1,0.49,0.4,2020-06-05,1312,N,VIIRS,n,1.0NRT,291.8,2.1,D
3.80131,12.30086,305.3,0.57,0.52,2020-06-06,142,N,VIIRS,n,1.0NRT,293.2,0.8,N
6.50117,4.54269,320.4,0.69,0.74,2020-06-06,6,N,VIIRS,n,1.0NRT,285.5,2.9,N
6.69405,5.45559,301.3,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,261.8,2.4,N
6.69525,5.46204,329.6,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,260.5,2.4,N
6.65838,5.3821,307.1,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,272.8,2.1,N
6.65954,5.38854,313.3,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,272.8,2.1,N
6.66418,5.38718,299.5,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,272.8,1.7,N
6.6588,5.38812,323.4,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,273.2,1.7,N
6.50612,5.10268,325.6,0.58,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,285.2,2.2,N
6.65762,5.38168,304.4,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,273.4,1.7,N
6.50493,5.09627,320.3,0.58,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,285.5,2.4,N
6.51139,5.10173,298.3,0.58,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,285.2,2.2,N
7.06004,4.65551,296.4,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,272.8,1.8,N
6.51023,5.09531,300.5,0.58,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,285.8,2.4,N
7.06025,4.65873,295,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,272.9,1.1,N
7.05882,4.64884,298.1,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,274.5,1.3,N
6.66011,5.38915,300.8,0.69,0.75,2020-06-06,6,N,VIIRS,n,1.0NRT,285.2,3.4,N
6.65364,5.39006,326.4,0.69,0.75,2020-06-06,6,N,VIIRS,n,1.0NRT,285.3,3.8,N
6.50472,5.1028,325.2,0.7,0.75,2020-06-06,6,N,VIIRS,n,1.0NRT,285.5,3.2,N
6.65265,5.38311,317.7,0.69,0.75,2020-06-06,6,N,VIIRS,n,1.0NRT,284.7,3.8,N
6.63763,4.97108,309.6,0.69,0.74,2020-06-06,6,N,VIIRS,n,1.0NRT,285.5,2.7,N
6.50377,5.09582,301.4,0.7,0.75,2020-06-06,6,N,VIIRS,n,1.0NRT,285.2,0.6,N
6.63773,4.97179,303,0.69,0.74,2020-06-06,6,N,VIIRS,n,1.0NRT,285.8,1.5,N
6.63657,4.96417,301.1,0.69,0.74,2020-06-06,6,N,VIIRS,n,1.0NRT,285.3,1.4,N
6.64311,4.96398,301.2,0.69,0.74,2020-06-06,6,N,VIIRS,n,1.0NRT,285.4,1.5,N
6.6367,4.96488,313.2,0.69,0.74,2020-06-06,6,N,VIIRS,n,1.0NRT,285.3,1.5,N
5.69143,4.85148,318.7,0.79,0.78,2020-06-06,6,N,VIIRS,n,1.0NRT,285.3,3.4,N
5.68399,4.85251,297.9,0.79,0.78,2020-06-06,6,N,VIIRS,n,1.0NRT,284.8,3.3,N
7.0034,4.55672,316.9,0.64,0.72,2020-06-06,6,N,VIIRS,n,1.0NRT,285.3,2.4,N
6.99736,4.55757,306.5,0.64,0.72,2020-06-06,6,N,VIIRS,n,1.0NRT,285,2.4,N
7.46855,4.45787,301.4,0.6,0.7,2020-06-06,6,N,VIIRS,n,1.0NRT,268.7,0.9,N
7.46301,4.45864,302.9,0.6,0.7,2020-06-06,6,N,VIIRS,n,1.0NRT,267.3,0.9,N
4.86743,6.03238,346.8,0.42,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,294.1,9,D
4.86689,6.03584,346.8,0.42,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,292.8,9,D
4.88235,5.91211,332.5,0.42,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,292.1,2.2,D
4.88181,5.91556,330.3,0.42,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,291.4,2.2,D
6.05785,5.9048,333.3,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,291.2,2.9,D
5.89157,5.89854,333,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,294.3,1.8,D
6.4865,5.71304,333.6,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,282.7,2.9,D
5.37851,5.68913,333.4,0.41,0.37,2020-06-06,1248,N,VIIRS,n,1.0NRT,292.8,3.1,D
7.83974,5.85808,333.8,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,293,2.5,D
6.36795,5.64719,328.9,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,288.4,2.4,D
6.70659,4.97267,334.2,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,294.2,2.4,D
5.88459,5.4352,333,0.4,0.37,2020-06-06,1248,N,VIIRS,n,1.0NRT,289.2,2.8,D
6.50336,4.5394,334.7,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,288.5,3.1,D
7.05925,4.65133,341,0.38,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,290.3,4.3,D
7.00252,4.55788,334.2,0.38,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,287,3.9,D
6.81879,4.52979,330.1,0.39,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,291.5,1.6,D
7.11922,4.61386,303.7,0.65,0.73,2020-06-06,148,N,VIIRS,n,1.0NRT,280.3,1.6,N
7.059,4.65206,303,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,274.3,1.7,N
7.00567,4.55831,298.1,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,275,0.8,N
7.118,4.60716,309.9,0.65,0.73,2020-06-06,148,N,VIIRS,n,1.0NRT,279.8,1.6,N
7.04391,4.54884,307.2,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,277.1,1.1,N
7.04515,4.55551,300.2,0.64,0.72,2020-06-06,148,N,VIIRS,n,1.0NRT,277.2,0.7,N
5.92197,4.55676,319.8,0.54,0.68,2020-06-06,148,N,VIIRS,n,1.0NRT,286.7,2.8,N
6.63352,4.52718,315.6,0.6,0.71,2020-06-06,148,N,VIIRS,n,1.0NRT,286.6,2,N
6.92288,7.58489,333.9,0.38,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,292.9,3.7,D
6.69522,5.4617,331.9,0.59,0.7,2020-06-06,148,N,VIIRS,n,1.0NRT,260.8,6,N
5.55721,6.5615,332.3,0.4,0.37,2020-06-06,1248,N,VIIRS,n,1.0NRT,291,3.4,D
2.74567,6.88791,332.2,0.52,0.41,2020-06-06,1248,N,VIIRS,n,1.0NRT,293.6,3.2,D
4.56933,6.34029,328.6,0.43,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,294.3,2.6,D
4.61066,6.37894,332.1,0.43,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,293.5,2.7,D
4.68028,6.3561,332.4,0.42,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,292.3,3.4,D
4.56881,6.33888,327.7,0.43,0.38,2020-06-06,1248,N,VIIRS,n,1.0NRT,294.5,1.8,D
6.65837,5.38383,329,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,260.5,2.2,N
6.66422,5.38768,296.2,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,268.3,2.2,N
5.2028,5.61393,303,0.44,0.46,2020-06-07,130,N,VIIRS,n,1.0NRT,270.7,0.6,N
6.60155,5.25036,299.4,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,271.8,0.9,N
5.2035,5.61819,296.6,0.44,0.46,2020-06-07,130,N,VIIRS,n,1.0NRT,269,0.6,N
5.1988,5.61458,299.3,0.44,0.46,2020-06-07,130,N,VIIRS,n,1.0NRT,268.4,0.6,N
6.65704,5.38336,301.9,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,256.9,2.1,N
6.66211,5.38252,301.1,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,264.5,2.1,N
6.65786,5.38808,316.9,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,261.8,2.1,N
6.66292,5.38725,317.2,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,268.6,2.1,N
7.05707,4.65263,299.5,0.61,0.53,2020-06-07,130,N,VIIRS,n,1.0NRT,263.5,0.9,N
7.06045,4.65117,303.7,0.61,0.53,2020-06-07,130,N,VIIRS,n,1.0NRT,262.1,1.7,N
4.49743,11.86618,344.6,0.44,0.46,2020-06-07,1230,N,VIIRS,n,1.0NRT,299.3,3.2,D
7.05792,4.65754,295.5,0.61,0.53,2020-06-07,130,N,VIIRS,n,1.0NRT,264.1,0.5,N
12.46539,13.08213,339,0.42,0.38,2020-06-07,1230,N,VIIRS,l,1.0NRT,311.1,5.6,D
10.39063,12.79444,346.4,0.38,0.36,2020-06-07,1230,N,VIIRS,n,1.0NRT,311.4,7.6,D
10.39467,12.80075,344,0.57,0.43,2020-06-06,1254,N,VIIRS,n,1.0NRT,299.6,15.5,D
7.46799,4.45971,337.2,0.38,0.36,2020-06-06,1248,N,VIIRS,n,1.0NRT,291.2,4.1,D
6.60793,11.98145,336.8,0.39,0.36,2020-06-06,1254,N,VIIRS,n,1.0NRT,296.6,1.7,D
10.50845,12.55619,340.3,0.38,0.44,2020-06-06,1254,N,VIIRS,n,1.0NRT,303.9,2.9,D
12.07882,12.32048,343.1,0.48,0.48,2020-06-06,1254,N,VIIRS,n,1.0NRT,301.3,4.6,D
11.09878,12.42441,337.3,0.42,0.45,2020-06-06,1254,N,VIIRS,n,1.0NRT,304.4,3.1,D
13.22866,11.70914,341.4,0.56,0.52,2020-06-06,1254,N,VIIRS,n,1.0NRT,297,6.7,D
11.42359,12.08147,343.7,0.43,0.46,2020-06-06,1254,N,VIIRS,n,1.0NRT,300.5,3.3,D
6.91679,10.22375,333.1,0.39,0.36,2020-06-06,1254,N,VIIRS,n,1.0NRT,293.7,1.9,D
6.81547,10.52257,331.6,0.39,0.36,2020-06-06,1254,N,VIIRS,n,1.0NRT,294.9,2,D
6.66341,5.38295,295.4,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,268,2.2,N
7.09633,10.00355,334.2,0.39,0.36,2020-06-06,1254,N,VIIRS,n,1.0NRT,293.7,2.6,D
4.87843,5.91436,334,0.42,0.45,2020-06-07,130,N,VIIRS,n,1.0NRT,272.7,2.7,N
5.04927,5.9501,331.7,0.43,0.46,2020-06-07,130,N,VIIRS,n,1.0NRT,267.7,3.1,N
6.65917,5.38856,324.6,0.56,0.51,2020-06-07,130,N,VIIRS,n,1.0NRT,265.8,2.2,N
4.8822,5.91372,299.8,0.42,0.45,2020-06-07,130,N,VIIRS,n,1.0NRT,273.6,2.7,N
13.52761,12.13116,351,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,314.8,13.8,D
13.53503,12.13955,352.9,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,316.2,16.7,D
13.54454,12.13351,340.5,0.46,0.39,2020-06-07,1230,N,VIIRS,l,1.0NRT,311.2,5.2,D
13.53184,12.13175,349.4,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,315.3,26.6,D
13.53236,12.12814,348.5,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,317.6,26.6,D
13.52813,12.12755,339.9,0.46,0.39,2020-06-07,1230,N,VIIRS,l,1.0NRT,311.3,13.8,D
13.54506,12.12989,338.9,0.46,0.39,2020-06-07,1230,N,VIIRS,l,1.0NRT,310.8,5.2,D
13.54083,12.12931,341.5,0.46,0.39,2020-06-07,1230,N,VIIRS,l,1.0NRT,313,5.2,D
11.78474,11.7633,340.1,0.4,0.37,2020-06-07,1230,N,VIIRS,l,1.0NRT,311,2,D
13.53203,12.1272,350.6,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,311.9,7.2,D
11.46305,11.60064,342.8,0.39,0.36,2020-06-07,1230,N,VIIRS,n,1.0NRT,311.2,1.9,D
11.78525,11.75993,344.4,0.4,0.37,2020-06-07,1230,N,VIIRS,n,1.0NRT,310.4,2,D
11.39926,11.5877,352.4,0.39,0.36,2020-06-07,1230,N,VIIRS,n,1.0NRT,315.2,9.1,D
11.39569,11.58716,343,0.39,0.36,2020-06-07,1230,N,VIIRS,l,1.0NRT,314.3,5.7,D
13.9733,11.92221,338.7,0.48,0.4,2020-06-07,1230,N,VIIRS,l,1.0NRT,310.3,2.3,D
12.24541,11.70279,342.1,0.41,0.37,2020-06-07,1230,N,VIIRS,n,1.0NRT,309.8,5.2,D
10.30905,12.56232,342.7,0.38,0.36,2020-06-07,1230,N,VIIRS,n,1.0NRT,308.9,5.2,D
5.34001,11.83662,335.2,0.39,0.44,2020-06-07,1230,N,VIIRS,n,1.0NRT,304.4,2,D
11.43028,12.63584,342,0.39,0.37,2020-06-07,1230,N,VIIRS,l,1.0NRT,313.2,6,D
10.30957,12.55901,344,0.38,0.36,2020-06-07,1230,N,VIIRS,n,1.0NRT,310.4,5.2,D
11.94899,12.32868,343.7,0.4,0.37,2020-06-07,1230,N,VIIRS,l,1.0NRT,315.3,2.2,D
9.25898,12.15668,342.2,0.39,0.36,2020-06-07,1230,N,VIIRS,l,1.0NRT,312.8,11.8,D
10.97754,12.13935,344.1,0.39,0.36,2020-06-07,1230,N,VIIRS,n,1.0NRT,313.1,3.1,D
11.94953,12.32838,347.3,0.4,0.37,2020-06-07,1230,N,VIIRS,n,1.0NRT,315,1.7,D
11.72358,11.89141,340.9,0.4,0.37,2020-06-07,1230,N,VIIRS,n,1.0NRT,308.4,1.6,D
11.54079,11.92614,338.1,0.39,0.36,2020-06-07,1230,N,VIIRS,l,1.0NRT,311,2.9,D
13.55943,12.15032,342.9,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,309.3,6.9,D
13.55094,12.14914,337.8,0.46,0.39,2020-06-07,1230,N,VIIRS,l,1.0NRT,310,6.5,D
13.53874,12.14375,347.1,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,310.8,7.6,D
13.53451,12.14316,341.7,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,309.7,3.9,D
13.53079,12.13896,341.2,0.46,0.39,2020-06-07,1230,N,VIIRS,l,1.0NRT,311.6,16.7,D
13.5642,12.14729,346,0.46,0.39,2020-06-07,1230,N,VIIRS,n,1.0NRT,315.3,41.4,D
10.55861,10.60292,349.9,0.45,0.39,2020-06-01,1242,N,VIIRS,n,1.0NRT,304.9,12,D
11.27276,10.63318,340.4,0.49,0.4,2020-06-01,1242,N,VIIRS,n,1.0NRT,299.8,3.4,D
10.51016,10.68215,340.4,0.45,0.39,2020-06-01,1242,N,VIIRS,n,1.0NRT,305.9,8.4,D
12.68883,10.98739,340.7,0.4,0.44,2020-06-01,1242,N,VIIRS,n,1.0NRT,298.8,6,D
10.97894,10.79398,335.5,0.48,0.4,2020-06-01,1242,N,VIIRS,n,1.0NRT,298.1,2.7,D
11.21554,10.8167,349,0.49,0.4,2020-06-01,1242,N,VIIRS,n,1.0NRT,303,9.3,D
10.94046,10.22639,339.6,0.47,0.4,2020-06-01,1242,N,VIIRS,n,1.0NRT,298.9,3.3,D
10.29287,10.13261,339.7,0.44,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,301,4.1,D
10.27585,10.026,335.7,0.44,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,300.9,2.2,D
10.38954,10.06065,335.2,0.44,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,299,4.2,D
11.12852,9.2419,338.7,0.47,0.4,2020-06-01,1242,N,VIIRS,n,1.0NRT,290.2,2.3,D
10.19981,9.35246,341.1,0.43,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,299.7,2.9,D
5.58432,5.90217,331.8,0.46,0.39,2020-06-01,1242,N,VIIRS,n,1.0NRT,286.6,5.2,D
10.63408,8.72154,344.5,0.44,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,298.3,4,D
6.40138,5.74962,332.8,0.42,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,289.8,2.4,D
6.44078,5.82115,332,0.42,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,291.5,2.3,D
13.47091,12.15166,305.8,0.38,0.59,2020-06-01,0,N,VIIRS,n,1.0NRT,290,0.8,N
11.27518,12.83751,305.3,0.55,0.68,2020-06-01,0,N,VIIRS,n,1.0NRT,288.3,0.9,N
5.04809,5.94997,302.4,0.35,0.57,2020-06-01,142,N,VIIRS,n,1.0NRT,270.6,2.5,N
13.47018,12.1462,306.9,0.38,0.59,2020-06-01,0,N,VIIRS,n,1.0NRT,290.2,1.3,N
5.22126,5.56529,298.7,0.36,0.58,2020-06-01,142,N,VIIRS,n,1.0NRT,262.8,0.7,N
5.2203,5.55999,308.3,0.36,0.58,2020-06-01,142,N,VIIRS,n,1.0NRT,262.1,0.7,N
5.20244,5.61225,324.7,0.36,0.58,2020-06-01,142,N,VIIRS,n,1.0NRT,271,2.7,N
5.22222,5.57059,295.8,0.36,0.58,2020-06-01,142,N,VIIRS,n,1.0NRT,263.9,0.5,N
4.88056,5.91518,329.7,0.34,0.56,2020-06-01,142,N,VIIRS,n,1.0NRT,248.2,3.5,N
4.88041,5.91428,340.1,0.34,0.56,2020-06-01,142,N,VIIRS,n,1.0NRT,249.1,3.5,N
5.58662,6.06019,340.6,0.38,0.59,2020-06-01,142,N,VIIRS,n,1.0NRT,268.4,3.8,N
5.58759,6.06558,303.6,0.38,0.59,2020-06-01,142,N,VIIRS,n,1.0NRT,268.8,1.1,N
10.55218,10.40433,338.6,0.45,0.39,2020-06-01,1242,N,VIIRS,n,1.0NRT,301,5,D
5.05127,5.94942,333,0.35,0.57,2020-06-01,142,N,VIIRS,n,1.0NRT,271.2,2.5,N
10.50751,10.48777,338.2,0.45,0.39,2020-06-01,1242,N,VIIRS,n,1.0NRT,303.3,6.6,D
11.79921,10.59417,336.6,0.53,0.42,2020-06-01,1242,N,VIIRS,n,1.0NRT,303.4,4.5,D
13.86613,11.72939,343.3,0.49,0.48,2020-06-01,1248,N,VIIRS,n,1.0NRT,308.9,10.3,D
11.25709,11.11505,338.3,0.5,0.41,2020-06-01,1248,N,VIIRS,n,1.0NRT,299.2,4.3,D
13.40849,12.16102,351.6,0.46,0.47,2020-06-01,1248,N,VIIRS,n,1.0NRT,311.6,6.5,D
13.37772,12.06287,349.6,0.46,0.47,2020-06-01,1248,N,VIIRS,n,1.0NRT,316.9,20.4,D
13.41217,12.16594,351.1,0.46,0.47,2020-06-01,1248,N,VIIRS,n,1.0NRT,314.2,7.6,D
13.41643,12.1665,367,0.46,0.47,2020-06-01,1248,N,VIIRS,h,1.0NRT,317,7.6,D
13.41586,12.17086,340.8,0.46,0.47,2020-06-01,1248,N,VIIRS,n,1.0NRT,314,7.6,D
13.40791,12.16537,351.1,0.46,0.47,2020-06-01,1248,N,VIIRS,n,1.0NRT,312.5,10.6,D
10.13183,11.88922,341.4,0.45,0.39,2020-06-01,1248,N,VIIRS,n,1.0NRT,310.4,9.1,D
13.4116,12.1703,355.2,0.46,0.47,2020-06-01,1248,N,VIIRS,n,1.0NRT,312.2,7.6,D
9.70232,12.29931,343,0.43,0.38,2020-06-01,1248,N,VIIRS,n,1.0NRT,305.2,7,D
7.82002,11.8605,336.9,0.39,0.36,2020-06-01,1248,N,VIIRS,n,1.0NRT,288.8,1.9,D
10.2961,12.64466,344.5,0.46,0.39,2020-06-01,1248,N,VIIRS,l,1.0NRT,315.6,8.8,D
10.2939,12.43978,347.5,0.46,0.39,2020-06-01,1248,N,VIIRS,l,1.0NRT,319.8,12.3,D
10.35381,12.77167,350.7,0.47,0.4,2020-06-01,1248,N,VIIRS,n,1.0NRT,317.3,32.8,D
10.38941,12.76915,353.1,0.47,0.4,2020-06-01,1248,N,VIIRS,n,1.0NRT,325.5,18.4,D
6.48498,5.71302,332.4,0.42,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,289.1,2.3,D
6.25581,5.69843,333.3,0.43,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,288.9,2.7,D
5.46959,5.52561,332.4,0.47,0.39,2020-06-01,1242,N,VIIRS,n,1.0NRT,280.9,3.6,D
6.36025,5.6863,344.8,0.43,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,291.6,10.5,D
6.15928,5.57481,333.6,0.43,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,284.7,4.6,D
6.5167,5.65905,343.7,0.42,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,289.7,7.5,D
6.30352,5.56884,331.1,0.43,0.38,2020-06-01,1242,N,VIIRS,n,1.0NRT,287.9,5.3,D
6.67094,5.63368,338,0.42,0.37,2020-06-01,1242,N,VIIRS,n,1.0NRT,289.6,4.7,D
7.03752,4.64336,339.1,0.41,0.37,2020-06-01,1242,N,VIIRS,n,1.0NRT,285.7,5,D
7.23496,4.94327,331.7,0.4,0.37,2020-06-01,1242,N,VIIRS,n,1.0NRT,286.9,2.6,D
11.2333,10.92681,346.5,0.49,0.41,2020-06-01,1248,N,VIIRS,n,1.0NRT,303.9,7,D
10.97973,10.793,337.5,0.48,0.4,2020-06-01,1248,N,VIIRS,n,1.0NRT,297.6,2.7,D
10.8188,10.9083,337.8,0.47,0.4,2020-06-01,1248,N,VIIRS,n,1.0NRT,302.5,5.8,D
10.4602,10.82279,341.1,0.45,0.39,2020-06-01,1248,N,VIIRS,n,1.0NRT,306.7,7.4,D
11.29127,11.07013,340.5,0.5,0.41,2020-06-01,1248,N,VIIRS,n,1.0NRT,304.9,6.7,D
11.85403,11.10703,338.5,0.54,0.42,2020-06-01,1248,N,VIIRS,n,1.0NRT,306.7,6,D
6.12099,5.58608,340.8,0.55,0.51,2020-06-02,1224,N,VIIRS,n,1.0NRT,290,8.6,D
6.12024,5.5908,342,0.55,0.51,2020-06-02,1224,N,VIIRS,n,1.0NRT,289,8.6,D
5.88577,5.43569,332.7,0.58,0.52,2020-06-02,1224,N,VIIRS,n,1.0NRT,289.2,3.3,D
6.30649,5.56843,340.9,0.54,0.51,2020-06-02,1224,N,VIIRS,n,1.0NRT,291.3,6.4,D
13.93847,11.81576,343.8,0.41,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,315.8,3.1,D
12.64638,11.89666,348.5,0.39,0.36,2020-06-02,1224,N,VIIRS,l,1.0NRT,320.2,4.7,D
13.37986,11.51499,349.8,0.4,0.37,2020-06-02,1224,N,VIIRS,n,1.0NRT,317.4,15.1,D
13.93898,11.81234,344.3,0.41,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,316.4,3.1,D
13.38036,11.51163,344.3,0.4,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,318.2,5.4,D
13.38349,11.51553,349.6,0.4,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,320.7,15.1,D
14.09245,11.61495,344.4,0.42,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,318.9,17.1,D
14.08865,11.6144,347.8,0.42,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,321.8,19.8,D
14.08916,11.61097,350.6,0.42,0.37,2020-06-02,1224,N,VIIRS,n,1.0NRT,320.3,19.8,D
13.38087,11.50827,343.4,0.4,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,318,5.4,D
13.80867,11.53534,340.6,0.41,0.37,2020-06-02,1224,N,VIIRS,l,1.0NRT,314.8,11.3,D
13.80495,11.53479,356.2,0.41,0.37,2020-06-02,1224,N,VIIRS,n,1.0NRT,316.4,11.3,D
11.42854,12.96889,349,0.53,0.42,2020-06-01,1248,N,VIIRS,n,1.0NRT,317.8,4.7,D
11.42907,12.96501,350.4,0.53,0.42,2020-06-01,1248,N,VIIRS,n,1.0NRT,318.2,4.7,D
13.46613,12.31504,304,0.48,0.64,2020-06-02,118,N,VIIRS,n,1.0NRT,289.6,0.3,N
8.35609,13.08601,345.1,0.4,0.37,2020-06-01,1248,N,VIIRS,n,1.0NRT,314.4,9.2,D
5.86627,6.01392,338.7,0.57,0.52,2020-06-02,1224,N,VIIRS,n,1.0NRT,289.3,6,D
5.58579,6.06395,331.4,0.59,0.53,2020-06-02,1224,N,VIIRS,n,1.0NRT,291.6,4.8,D
6.27824,6.04157,335,0.53,0.5,2020-06-02,1224,N,VIIRS,n,1.0NRT,290.6,6.1,D
6.27548,6.04006,337.7,0.53,0.5,2020-06-02,1224,N,VIIRS,n,1.0NRT,290.9,5.6,D
5.58501,5.89818,334,0.59,0.53,2020-06-02,1224,N,VIIRS,n,1.0NRT,290.5,4.3,D
5.58423,5.90305,339.9,0.59,0.53,2020-06-02,1224,N,VIIRS,n,1.0NRT,290,4.3,D
5.20084,5.61408,332.6,0.32,0.54,2020-06-02,1224,N,VIIRS,n,1.0NRT,290.6,2.6,D
6.44076,5.82447,340.2,0.52,0.5,2020-06-02,1224,N,VIIRS,n,1.0NRT,289.5,9.7,D
6.35909,5.68491,342.7,0.53,0.5,2020-06-02,1224,N,VIIRS,n,1.0NRT,289.8,3.7,D
6.48602,5.71534,328.4,0.52,0.5,2020-06-02,1224,N,VIIRS,n,1.0NRT,286.7,5,D
6.12316,5.58774,342.6,0.55,0.51,2020-06-02,1224,N,VIIRS,n,1.0NRT,290.9,25.6,D
6.29037,5.64964,328.6,0.54,0.51,2020-06-02,1224,N,VIIRS,n,1.0NRT,290.2,2.2,D
7.05955,4.65329,326.7,0.4,0.37,2020-06-03,100,N,VIIRS,n,1.0NRT,279.7,2.4,N
6.09083,4.80072,325.5,0.39,0.36,2020-06-03,100,N,VIIRS,n,1.0NRT,282.6,1.9,N
